"City_locality","iso3","country","super_region","super_region_name","pm25","sat_2014","log_pm25","log_sat","cluster_region"
"ERFURT","DEU","Germany",1,"HighIncome",17.5,17.9379997253418,2.86220088092947,2.88692135238428,2
"Erie, PA","USA","United States of America",1,"HighIncome",11,9.17199993133545,2.39789527279837,2.21615535750934,2
"Ermelo","ZAF","South Africa",7,"Sub-Saharan Afr",16,8.03350257873535,2.77258872223978,2.08362061949894,4
"ERPFINGEN","DEU","Germany",1,"HighIncome",9,17.6295032501221,2.19722457733622,2.86957381961588,2
"ERZINCAN","TUR","Turkey",2,"N-Afr/MidEast",31,17.8770027160645,3.43398720448515,2.8835151223636,4
"ERZURUM","TUR","Turkey",2,"N-Afr/MidEast",35,18.4085006713867,3.55534806148941,2.91281255093917,4
"Escaldes-Engordany","AND","Andorra",1,"HighIncome",11,6.60899972915649,2.39789527279837,1.8884323155073,2
"ESCAUTPONT","FRA","France",1,"HighIncome",12,15.9839992523193,2.484906649788,2.77158817512938,2
"ESCH-SUR-ALZETTE","LUX","Luxembourg",1,"HighIncome",16.5,14.5435004234314,2.80336038090653,2.67714418752115,2
"ESKISEHIR","TUR","Turkey",2,"N-Afr/MidEast",20,19.9680004119873,2.99573227355399,2.99413101281939,4
"ESSEN","DEU","Germany",1,"HighIncome",18,17.4007511138916,2.89037175789616,2.85651337275383,2
"ESTE","ITA","Italy",1,"HighIncome",18,29.4769954681396,2.89037175789616,3.38361014449284,2
"Esztergom","HUN","Hungary",4,"E-Eur/C-Eur/C-Asia",17,20.0429992675781,2.83321334405622,2.99787992906892,2
"Eugene-Springfield, OR","USA","United States of America",1,"HighIncome",7.4,3.22030053138733,2.00148000021012,1.16947468793007,2
"Eureka-Arcata-Fortuna, CA","USA","United States of America",1,"HighIncome",4,3.0567489862442,1.38629436111989,1.11735192839713,2
"Evansville, IN-KY","USA","United States of America",1,"HighIncome",11.25,9.51812386512756,2.42036812865043,2.25319775639104,2
"EVERGEM","BEL","Belgium",1,"HighIncome",19,16.5659999847412,2.94443897916644,2.80735240125498,2
"EVREUX","FRA","France",1,"HighIncome",11,12.9739999771118,2.39789527279837,2.56294735302671,2
"F´è_´è__RSTENFELD","AUT","Austria",1,"HighIncome",19,15.6379976272583,2.94443897916644,2.74970369797308,2
"F´è_´è__RTH/ODENWALD","DEU","Germany",1,"HighIncome",10,18.1995010375977,2.30258509299405,2.90139417819033,2
"F´è_´è__s","MAR","Morocco",2,"N-Afr/MidEast",17,16.691499710083,2.83321334405622,2.81489959044232,2
"FABERO","ESP","Spain",1,"HighIncome",11,7.64949989318848,2.39789527279837,2.03464027226209,2
"FAENZA","ITA","Italy",1,"HighIncome",15,25.9699993133545,2.70805020110221,3.25694199923471,2
"Fairbanks, AK","USA","United States of America",1,"HighIncome",10,16.6965026855469,2.30258509299405,2.81519927746414,2
"Fairmont, WV","USA","United States of America",1,"HighIncome",10,7.09449911117554,2.30258509299405,1.95931971068163,2
"Fargo, ND-MN","USA","United States of America",1,"HighIncome",5,5.5310001373291,1.6094379124341,1.71036865584152,2
"Faridabad","IND","India",3,"S-Asia",98,86.0320053100586,4.58496747867057,4.45471938178922,3
"Farmington, NM","USA","United States of America",1,"HighIncome",4,3.42750096321106,1.38629436111989,1.23183141347867,2
"Faro","PRT","Portugal",1,"HighIncome",11,10.5979976654053,2.39789527279837,2.3606650837842,2
"Fayetteville-Springdale-Rogers, AR-MO","USA","United States of America",1,"HighIncome",9,7.39149904251099,2.19722457733622,2.0003305618198,2
"Fayetteville, NC","USA","United States of America",1,"HighIncome",9,8.11399841308594,2.19722457733622,2.09359076920695,2
"FELDKIRCH","AUT","Austria",1,"HighIncome",17,15.3529977798462,2.83321334405622,2.73131075006959,2
"FELTRE","ITA","Italy",1,"HighIncome",22,20.9989986419678,3.09104245335832,3.0444747528707,2
"FERENTINO","ITA","Italy",1,"HighIncome",23,15.7819986343384,3.13549421592915,2.75886996356598,2
"FERME NEUVE","CAN","Canada",1,"HighIncome",5,3.83100008964539,1.6094379124341,1.34312588911851,2
"FERNO","ITA","Italy",1,"HighIncome",22,29.0354995727539,3.09104245335832,3.36851920455696,2
"FERRARA","ITA","Italy",1,"HighIncome",20,29.0494995117188,2.99573227355399,3.36900125463724,2
"FERROL","ESP","Spain",1,"HighIncome",10.5,8.86400032043457,2.35137525716348,2.18199816615504,2
"FEYZIN","FRA","France",1,"HighIncome",14,13.5900020599365,2.63905732961526,2.60933437974042,2
"FIORANO MODENESE","ITA","Italy",1,"HighIncome",22,30.6374969482422,3.09104245335832,3.42222464924565,2
"FIRENZE","ITA","Italy",1,"HighIncome",16,24.9955081939697,2.77258872223978,3.218696136484,2
"Firozabad","IND","India",3,"S-Asia",113.333333333333,78.0250015258789,4.7303333289421,4.35702930771313,3
"FLENSBURG","DEU","Germany",1,"HighIncome",13,13.560001373291,2.56494935746154,2.60712438378739,2
"FLEVILLE-DEVANT-NANCY","FRA","France",1,"HighIncome",11,16.2150020599365,2.39789527279837,2.78593686679822,2
"FLIN FLON","CAN","Canada",1,"HighIncome",5,3.32099914550781,1.6094379124341,1.20026568509491,2
"Flint, MI","USA","United States of America",1,"HighIncome",9,9.05249977111816,2.19722457733622,2.20304093737383,2
"FLORANGE","FRA","France",1,"HighIncome",16,15.625,2.77258872223978,2.74887219562247,2
"Florence-Muscle Shoals, AL","USA","United States of America",1,"HighIncome",9,8.4330005645752,2.19722457733622,2.13215264754082,2
"Florence, SC","USA","United States of America",1,"HighIncome",9,8.29699993133545,2.19722457733622,2.11589399540632,2
"FOGGIA","ITA","Italy",1,"HighIncome",15,17.0040054321289,2.70805020110221,2.83344892995832,2
"FOLIGNO","ITA","Italy",1,"HighIncome",19,19.794994354248,2.94443897916644,2.98542909534704,2
"FONTAINE","FRA","France",1,"HighIncome",13,12.9219999313354,2.56494935746154,2.5589312798222,2
"FONTAINEBLEAU","FRA","France",1,"HighIncome",9,14.2815017700195,2.19722457733622,2.65896511734964,2
"FONTECHIARI","ITA","Italy",1,"HighIncome",14,15.066502571106,2.63905732961526,2.71247390681249,2
"FORBACH","FRA","France",1,"HighIncome",16,16.295503616333,2.77258872223978,2.79088921799991,2
"FORLI'","ITA","Italy",1,"HighIncome",16.5,27.4964981079102,2.80336038090653,3.31405865503336,2
"Fort Collins-Loveland, CO","USA","United States of America",1,"HighIncome",7,4.11500072479248,1.94591014905531,1.41463901026328,2
"FORT MACKAY","CAN","Canada",1,"HighIncome",6,4.4404993057251,1.79175946922805,1.4907668263658,2
"Fort Madison-Keokuk, IA-MO","USA","United States of America",1,"HighIncome",11,8.12000274658203,2.39789527279837,2.09433049242255,2
"FORT MCMURRAY","CAN","Canada",1,"HighIncome",6.5,4.36124920845032,1.87180217690159,1.47275853202277,2
"FORT SASKATCHEWAN","CAN","Canada",1,"HighIncome",7,4.34350204467773,1.94591014905531,1.468680945462,2
"Fort Smith, AR-OK","USA","United States of America",1,"HighIncome",9,7.11250019073486,2.19722457733622,1.9618538262693,2
"FORT ST. JOHN","CAN","Canada",1,"HighIncome",10,3.14849781990051,2.30258509299405,1.14692545652162,2
"Fort Wayne, IN","USA","United States of America",1,"HighIncome",11.5,10.2627501487732,2.4423470353692,2.32852084951419,2
"FORT-DE-FRANCE","FRA","France",1,"HighIncome",11.5,4.35000419616699,2.4423470353692,1.47017680973622,2
"FOS-SUR-MER","FRA","France",1,"HighIncome",16,11.755500793457,2.77258872223978,2.46432128367555,2
"Foshan","CHN","China",6,"SE-Asia/E-Asia/Oceania",44.125,57.8757452964783,3.78702651525346,4.05829839001641,3
"FRANCAVILLA FONTANA","ITA","Italy",1,"HighIncome",22,16.1920013427734,3.09104245335832,2.78451737603325,2
"FRANKFURT","DEU","Germany",1,"HighIncome",18.5,18.1692504882812,2.91777073208428,2.89973063160027,2
"FRANKFURT A. MAIN","DEU","Germany",1,"HighIncome",16,18.2595024108887,2.77258872223978,2.90468562457037,2
"FREDERICTON","CAN","Canada",1,"HighIncome",4,3.66749978065491,1.38629436111989,1.2995101712272,2
"FREDRIKSTAD","NOR","Norway",1,"HighIncome",13,6.27049827575684,2.56494935746154,1.83585582130495,2
"FREIBERG","DEU","Germany",1,"HighIncome",15,19.0030002593994,2.70805020110221,2.94459687508967,2
"FREIBURG","DEU","Germany",1,"HighIncome",13,17.5975017547607,2.56494935746154,2.86775694621662,2
"FREMAINVILLE","FRA","France",1,"HighIncome",11,14.0465002059937,2.39789527279837,2.64237326909146,2
"Fresno, CA","USA","United States of America",1,"HighIncome",15,8.67399946848551,2.70805020110221,2.16032998413643,2
"FRIEDRICHSHAFEN","DEU","Germany",1,"HighIncome",13,16.8990001678467,2.56494935746154,2.82725445851303,2
"FROLOIS","FRA","France",1,"HighIncome",13,16.2050018310547,2.56494935746154,2.7853199495867,2
"FROSINONE","ITA","Italy",1,"HighIncome",32,16.1330032348633,3.46573590279973,2.78086706419618,2
"FROSSAY","FRA","France",1,"HighIncome",10,10.592999458313,2.30258509299405,2.36019335447804,2
"FRYDEK-MISTEK","CZE","Czech Republic",4,"E-Eur/C-Eur/C-Asia",28,21.4219989776611,3.3322045101752,3.06441838361865,2
"FUENLABRADA","ESP","Spain",1,"HighIncome",10,9.28999900817871,2.30258509299405,2.22893844606349,2
"Fukuoka city","JPN","Japan",1,"HighIncome",18.75,21.1603779792786,2.93119375241642,3.05213046974542,2
"Fushun","CHN","China",6,"SE-Asia/E-Asia/Oceania",53,47.9859167734782,3.97029191355212,3.87090756730499,3
"Fuyang","CHN","China",6,"SE-Asia/E-Asia/Oceania",59.5,59.7599868774414,4.08597631255158,4.09033632123688,3
"Fuzhou","CHN","China",6,"SE-Asia/E-Asia/Oceania",31.3333333333333,27.630168279012,3.44468249360189,3.31890822936238,3
"G_HLEN","DEU","Germany",1,"HighIncome",11,15.1874971389771,2.39789527279837,2.72047253272064,2
"G_nserndorf","AUT","Austria",1,"HighIncome",15,20.3840026855469,2.70805020110221,3.01475041113753,2
"G_RLITZ","DEU","Germany",1,"HighIncome",18,19.5860004425049,2.89037175789616,2.97481504789152,2
"G_teborg","SWE","Sweden",1,"HighIncome",7,8.92099761962891,1.94591014905531,2.18840778110378,2
"G_TEBORG","SWE","Sweden",1,"HighIncome",5.5,9.17949914932251,1.70474809223843,2.21697264424668,2
"GAILLARD","FRA","France",1,"HighIncome",11,14.429500579834,2.39789527279837,2.66927476233473,2
"Gainesville, GA","USA","United States of America",1,"HighIncome",9,8.38750076293945,2.19722457733622,2.12674259325928,2
"GAJEW","POL","Poland",4,"E-Eur/C-Eur/C-Asia",18,23.3209991455078,2.89037175789616,3.14935420556909,4
"Galabovo","BGR","Bulgaria",4,"E-Eur/C-Eur/C-Asia",25,21.733003616333,3.2188758248682,3.07883200912179,4
"GALATI","ROU","Romania",4,"E-Eur/C-Eur/C-Asia",11,23.9790019989014,2.39789527279837,3.17717853067249,2
"GALATINA","ITA","Italy",1,"HighIncome",16,17.9479961395264,2.77258872223978,2.88747847302158,2
"GALILEA","ESP","Spain",1,"HighIncome",8,8.1924991607666,2.07944154167984,2.1032189991516,2
"Galway","IRL","Ireland",1,"HighIncome",11,5.86149883270264,2.39789527279837,1.7684053443832,2
"GALWAY","IRL","Ireland",1,"HighIncome",14,5.86149883270264,2.63905732961526,1.7684053443832,2
"GANDIA","ESP","Spain",1,"HighIncome",10,13.6319999694824,2.30258509299405,2.61241996784829,2
"GANDRANGE","FRA","France",1,"HighIncome",13,15.6844997406006,2.56494935746154,2.7526729470059,2
"Gangwon","KOR","Republic of Korea",1,"HighIncome",26,30.3920021057129,3.25809653802148,3.41417948517043,4
"GAP","FRA","France",1,"HighIncome",12.5,10.6425008773804,2.52572864430826,2.36485550116136,2
"GARDANNE","FRA","France",1,"HighIncome",14,10.6794967651367,2.63905732961526,2.36832571305268,2
"Gardnerville Ranchos, NV","USA","United States of America",1,"HighIncome",8,4.00899982452393,2.07944154167984,1.38854178988983,2
"GATINEAU","CAN","Canada",1,"HighIncome",9,5.40749883651733,2.19722457733622,1.68778666368414,2
"GAZIANTEP","TUR","Turkey",2,"N-Afr/MidEast",67,23.5975017547607,4.20469261939097,3.16114084857911,4
"Gazipur","BGD","Bangladesh",3,"S-Asia",89,56.6120071411133,4.48863636973214,4.03622110301292,1
"GDANSK","POL","Poland",4,"E-Eur/C-Eur/C-Asia",14.5,18.4477484226227,2.67414864942653,2.91494232632523,4
"GDYNIA","POL","Poland",4,"E-Eur/C-Eur/C-Asia",12,17.3210000991821,2.484906649788,2.85191964391426,4
"Gedera","ISR","Israel",1,"HighIncome",21,34.8250007629395,3.04452243772342,3.55033554157368,2
"Geelong","AUS","Australia",1,"HighIncome",7.507529557,2.95099759101868,2.01590645786394,1.08214327963335,2
"GEHLBERG","DEU","Germany",1,"HighIncome",8,17.5765018463135,2.07944154167984,2.86656288760558,2
"GELSENKIRCHEN","DEU","Germany",1,"HighIncome",18,17.6110038757324,2.89037175789616,2.86852392688745,2
"GENAS","FRA","France",1,"HighIncome",13,15.0790042877197,2.56494935746154,2.71330333173402,2
"GENEVE","CHE","Switzerland",1,"HighIncome",12.5,14.5537505149841,2.52572864430826,2.67784872775407,2
"GENK","BEL","Belgium",1,"HighIncome",17,16.4900016784668,2.83321334405622,2.80275423835845,2
"GENNEVILLIERS","FRA","France",1,"HighIncome",14,15.3240013122559,2.63905732961526,2.72942031247243,2
"GENOVA","ITA","Italy",1,"HighIncome",12.25,24.4323735237122,2.50552593699074,3.19590903665804,2
"GENT","BEL","Belgium",1,"HighIncome",19,16.3005015055339,2.94443897916644,2.79119587455008,2
"GERA","DEU","Germany",1,"HighIncome",14,18.0960006713867,2.63905732961526,2.89569095647515,2
"Geraldine","NZL","New Zealand",1,"HighIncome",10,3.18550109863281,2.30258509299405,1.15860960745986,2
"Geraldton","AUS","Australia",1,"HighIncome",9.566737664,4.33249950408936,2.25829225539397,1.46614462814469,2
"GETAFE","ESP","Spain",1,"HighIncome",12,10.2849988937378,2.484906649788,2.33068641554418,2
"GHARB","MLT","Malta",1,"HighIncome",11,17.3875007629395,2.39789527279837,2.85575160112818,2
"GIANO DELL'UMBRIA","ITA","Italy",1,"HighIncome",6,17.955005645752,1.79175946922805,2.88786894211698,2
"GIBRALTAR","GBR","United Kingdom",1,"HighIncome",12.5,12.0089998245239,2.52572864430826,2.4856563540665,2
"Gifu city","JPN","Japan",1,"HighIncome",14,15.1499967575073,2.63905732961526,2.71800031792944,2
"GIJ´è_´è__N","ESP","Spain",1,"HighIncome",12,8.63249988555908,2.484906649788,2.15553413702503,2
"Gillette, WY","USA","United States of America",1,"HighIncome",4.66666666666667,3.89633337656657,1.54044504094715,1.3600359510534,2
"Girardota","COL","Colombia",5,"LatAm/Carib",20.5,4.70450162887573,3.02042488614436,1.54851984370242,2
"GIRESUN","TUR","Turkey",2,"N-Afr/MidEast",7,15.3835010528564,1.94591014905531,2.73329557489888,4
"GIURGIU","ROU","Romania",4,"E-Eur/C-Eur/C-Asia",23,25.0014934539795,3.13549421592915,3.21893556124313,2
"Givataim (Tel Aviv)","ISR","Israel",1,"HighIncome",21,33.0315055847168,3.04452243772342,3.49746182070466,2
"Gladstone","AUS","Australia",1,"HighIncome",4.95,2.70199900865555,1.5993875765806,0.9939918726451,2
"GLASGOW","GBR","United Kingdom",1,"HighIncome",16,6.55950021743774,2.77258872223978,1.88091441368747,2
"GLAUCHAU","DEU","Germany",1,"HighIncome",15,17.8135070800781,2.70805020110221,2.87995699425961,2
"GLIWICE","POL","Poland",4,"E-Eur/C-Eur/C-Asia",35,23.3514995574951,3.55534806148941,3.15066120293057,4
"GLOGOW","POL","Poland",4,"E-Eur/C-Eur/C-Asia",23,19.243501663208,3.13549421592915,2.95717342780496,4
"GNIEZNO","POL","Poland",4,"E-Eur/C-Eur/C-Asia",24,21.3170070648193,3.17805383034795,3.05950520786815,4
"Gobindgarh","IND","India",3,"S-Asia",107.666666666667,74.9834976196289,4.67904003455455,4.3172680575875,3
"GODOW","POL","Poland",4,"E-Eur/C-Eur/C-Asia",38,22.3769969940186,3.63758615972639,3.10803351130759,4
"GOETTINGEN","DEU","Germany",1,"HighIncome",11,17.4725017547607,2.39789527279837,2.860628316799,2
"Golaghat","IND","India",3,"S-Asia",29,45.1314888000488,3.36729582998647,3.80958020243834,3
"GOLDAP","POL","Poland",4,"E-Eur/C-Eur/C-Asia",17,18.5804996490479,2.83321334405622,2.92211262479203,4
"Goldsboro, NC","USA","United States of America",1,"HighIncome",12,7.95500040054321,2.484906649788,2.07380071214088,2
"GONESSE","FRA","France",1,"HighIncome",14,15.2945022583008,2.63905732961526,2.72749343430124,2
"Gordon,Wilkinson,GA","USA","United States of America",1,"HighIncome",11,8.61449909210205,2.39789527279837,2.15344672459848,2
"Gore","NZL","New Zealand",1,"HighIncome",11,2.75,2.39789527279837,1.01160091167848,2
"GORIZIA","ITA","Italy",1,"HighIncome",15,18.1919994354248,2.70805020110221,2.90098190597392,2
"GORLICE","POL","Poland",4,"E-Eur/C-Eur/C-Asia",23,19.4265003204346,3.13549421592915,2.96663812984433,4
"GORNA ORIAHOVICA","BGR","Bulgaria",4,"E-Eur/C-Eur/C-Asia",30,22.7549991607666,3.40119738166216,3.12478486458733,4
"GORZOW WLKP.","POL","Poland",4,"E-Eur/C-Eur/C-Asia",19,17.6665000915527,2.94443897916644,2.87167019605953,4
"GRANADILLA DE ABONA","ESP","Spain",1,"HighIncome",9,11.6718320846558,2.19722457733622,2.45717842494974,2
"GRAND BEND","CAN","Canada",1,"HighIncome",7,8.05849933624268,1.94591014905531,2.08672735261328,2
"GRAND FALLS - WINDSOR","CAN","Canada",1,"HighIncome",5,2.4499979019165,1.6094379124341,0.896087168195658,2
"Grand Island, NE","USA","United States of America",1,"HighIncome",7,5.73450136184692,1.94591014905531,1.74650080030553,2
"Grand Junction, CO","USA","United States of America",1,"HighIncome",7,3.36350059509277,1.94591014905531,1.21298227541015,2
"Grand Rapids-Wyoming, MI","USA","United States of America",1,"HighIncome",10,8.05500030517578,2.30258509299405,2.08629305451544,2
"GRAND-COURONNE","FRA","France",1,"HighIncome",12,13.7774991989136,2.484906649788,2.62303676863071,2
"GRANDE PRAIRIE","CAN","Canada",1,"HighIncome",6,3.27049899101257,1.79175946922805,1.18494256990741,2
"GRANDE-SYNTHE","FRA","France",1,"HighIncome",17,15.2479982376099,2.83321334405622,2.72444823133011,2
"GRANGEMOUTH","GBR","United Kingdom",1,"HighIncome",9,7.15949821472168,2.19722457733622,1.96843989677393,2
"GRANICA","POL","Poland",4,"E-Eur/C-Eur/C-Asia",16,23.6559982299805,2.77258872223978,3.16361670772689,4
"Grants Pass, OR","USA","United States of America",1,"HighIncome",7,3.18200039863586,1.94591014905531,1.15751005519399,2
"Gravata´è_´è__, REGI´è_´è__O METROPOLITANA DE PORTO ALEGRE","BRA","Brazil",5,"LatAm/Carib",7,5.45799970626831,1.94591014905531,1.69708236846942,2
"GRAVELINES","FRA","France",1,"HighIncome",13,16.6364974975586,2.56494935746154,2.81159892631202,2
"GRAZ","AUT","Austria",1,"HighIncome",19.6,14.6690053939819,2.97552956623647,2.68573679121855,2
"Greater Cairo","EGY","Egypt",2,"N-Afr/MidEast",77,39.888484954834,4.34380542185368,3.6860876846203,1
"Greeley, CO","USA","United States of America",1,"HighIncome",8,4.23400020599365,2.07944154167984,1.44314722136493,2
"Green Bay, WI","USA","United States of America",1,"HighIncome",9,6.85200071334839,2.19722457733622,1.92454068456992,2
"Greensboro-High Point, NC","USA","United States of America",1,"HighIncome",8.5,7.21525096893311,2.14006616349627,1.97619697594979,2
"Greenville-Mauldin-Easley, SC","USA","United States of America",1,"HighIncome",9,7.55950117111206,2.19722457733622,2.02280520535736,2
"Greenville, NC","USA","United States of America",1,"HighIncome",8,7.90600109100342,2.07944154167984,2.06762210287138,2
"GRENOBLE","FRA","France",1,"HighIncome",14.5,13.7779979705811,2.67414864942653,2.62307296987683,2
"GRONINGEN","NLD","Netherlands",1,"HighIncome",13,14.6042499542236,2.56494935746154,2.68131257911006,2
"GROSSENZERSDORF","AUT","Austria",1,"HighIncome",18,19.3365001678467,2.89037175789616,2.96199451024943,2
"GROSSETO","ITA","Italy",1,"HighIncome",11,16.1554946899414,2.39789527279837,2.78226022028342,2
"GROTTAGLIE","ITA","Italy",1,"HighIncome",12,17.1759967803955,2.484906649788,2.8435128731286,2
